ID,Group,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95,X96,Y96,X97,Y97,X98,Y98,X99,Y99
Io-Patera_Unnamed--25_53-102_74,Io_patera,73276.30681,185902.3687,77690.54216,187668.0629,82230.89852,185776.2477,86771.25488,185776.2477,90302.64316,188929.273,93329.5474,192839.0243,97239.29871,195109.2025,102031.8971,195109.2025,106824.4955,194352.4764,110608.1258,191451.6932,112499.9409,186911.3368,114643.9981,182623.2225,117166.4183,178335.1081,119310.4755,174046.9938,120950.0486,169506.6374,122211.2587,164714.0391,124103.0738,160299.8037,126751.6151,156263.9314,130030.7613,152732.5431,133436.0286,149201.1548,136967.4169,145922.0086,140877.1682,142895.1043,144408.5565,139615.9581,147561.5817,135958.4488,151092.97,132679.3025,154498.2373,129147.9142,157903.5045,125616.526,161687.1348,122589.6217,165344.6441,119436.5965,169002.1534,116157.4502,172659.6627,113004.425,176191.051,109725.2787,179848.5603,106446.1324,183253.8275,103040.8652,185019.5217,98626.62982,184767.2797,93707.91043,182118.7384,90050.40114,177704.5031,88158.58599,173290.2677,86140.64983,169506.6374,83239.8666,167740.9433,78951.75226,166858.0962,74159.15388,166353.6122,69240.43449,165344.6441,64573.95712,163831.192,59907.47975,161939.3768,55493.2444,160047.5617,50952.88804,158029.6255,46538.65269,154750.4793,43007.26441,150588.4859,40737.08623,145922.0086,39223.63411,141129.4102,38214.66603,136336.8118,37710.18199,131544.2134,37205.69795,126625.494,36953.45593,121832.8957,36827.33492,116914.1763,36953.45593,112121.5779,37457.93997,107455.1005,38845.27108,102788.6232,40106.48118,98248.26679,41872.17532,93707.91043,43763.99047,89167.55407,45529.68461,85005.56074,47925.9838,81095.80943,50826.76703,77942.78418,54610.39733,76555.45307,59150.75369,76303.21105,63943.35207,76933.8161,68735.95045,79330.11529,73024.06479,81852.53549,77059.93711,84753.31872,81095.80943,87401.85993,85131.68175,89798.15912,89293.67508,92068.3373,93707.91043,94464.63649,97869.90376,96734.81467,102158.0181,98626.62982,106572.2535,99383.35588,111364.8518,99509.47689,116157.4502,98374.3878,120950.0486,96860.93568,125490.405,95599.72558,130283.0033,94464.63649,134949.4807,92951.18437,139615.9581,91816.09528,144282.4354,91059.36922,149075.0338,89419.79609,153741.5112,85762.2868,156390.0524,81348.05145,155002.7213,76933.8161,152732.5431,72393.45974,153489.2692,68735.95045,156516.1734,65835.16722,160425.9247,63943.35207,164840.1601,63564.98904,169632.7585,64573.95712,174299.2358,67348.61934,178335.1081,70123.28156,182244.8595
Io-Patera_Unnamed--42_08-152_48,Io_patera,168326.5041,197658.6473,164659.9861,206658.2822,163326.7069,215657.9171,164659.9861,224990.8718,165993.2654,234323.8264,167993.1842,243656.7811,170659.7427,252989.7358,174326.2606,261656.0509,176992.8191,270989.0055,179659.3776,279988.6404,181992.6163,289321.5951,183992.5351,298654.5498,186325.7738,307987.5044,189658.9719,316653.8195,194325.4492,324986.8148,198325.287,333653.1298,201991.8049,342652.7647,207658.2416,349985.8005,213657.9982,357652.1561,219657.7548,364985.192,225990.8312,371984.908,232657.2274,378651.3042,239323.6236,385651.0202,245656.7,392984.056,250989.8169,400650.4116,255322.9745,408983.4069,261322.731,416649.7625,267322.4876,423982.7983,273322.2442,431315.8341,280321.9602,437982.2303,287321.6762,444315.3067,294654.712,450648.3831,302987.7073,454981.5407,311320.7025,459314.6982,319653.6978,464314.4953,327986.693,468647.6529,336653.0081,472314.1708,345985.9628,474314.0896,355318.9175,476314.0085,364318.5523,479313.8868,373651.507,481647.1255,382651.1419,484980.3236,391984.0966,484980.3236,401650.3711,484980.3236,410650.0059,482313.7651,418316.3616,476980.6481,424982.7578,470314.2519,430649.1945,462647.8963,436315.6313,454981.5407,442315.3879,447648.5048,447981.8246,439982.1492,451981.6624,431315.8341,454648.2208,422316.1993,456981.4595,412983.2446,459648.018,403983.6097,462314.5765,394650.655,464314.4953,385317.7004,462647.8963,376318.0655,458314.7388,367651.7504,454648.2208,358985.4354,450648.3831,350319.1203,446648.5454,341652.8053,442982.0275,332653.1704,439648.8294,323986.8553,434982.3521,315653.8601,429649.2351,307654.1846,425316.0776,299321.1894,420649.6002,290988.1941,414983.1635,283321.8385,410983.3257,274655.5234,406316.8484,266322.5282,401650.3711,257989.5329,396317.2541,250323.1773,390317.4975,242656.8217,384317.7409,235323.7859,377984.6645,227990.75,371651.5882,220991.034,365318.5118,213991.318,358318.7958,207658.2416,349985.8005,202658.4445,341986.1251,197325.3275,333986.4496,192325.5304,324986.8148,189658.9719,315653.8601,187325.7332,306320.9054,186325.7738,296987.9507,185325.8144,287321.6762,184325.8549,277988.7215,182992.5757,268322.4471,181659.2965,258989.4924,180659.337,249323.2179,180326.0172,239990.2632,179992.6974,230323.9887,179992.6974,220991.034,180992.6568,211658.0794,182659.2559,201991.8049,183325.8955,192658.8502,184659.1747,183325.8955,186325.7738,174992.9003,191325.5709
Io-Patera_Gabija,Io_patera,259755.2256,97905.93714,252728.4837,97437.48768,245701.7418,97437.48768,238674.9999,96266.36403,231882.4827,97671.71241,225089.9655,98608.61133,219234.3473,102356.207,212910.2796,105635.3532,206820.4366,109148.7242,200964.8183,112896.3199,195109.2001,116643.9155,189019.3571,120391.5112,183397.9636,124373.3316,177542.3453,128120.9273,172155.1766,132805.4219,167236.4572,137724.1412,162317.7379,142642.8606,156930.5691,147093.1304,151543.4003,151543.4003,146390.4563,156227.8949,141940.1864,161615.0637,138895.2649,167939.1314,136553.0176,174497.4239,135381.8939,181289.941,134444.995,188316.6829,133273.8714,195109.2001,133039.6466,202135.942,133273.8714,209162.6839,133976.5456,216189.4258,134444.995,223216.1677,135381.8939,230008.6849,136084.5681,237035.4268,136318.7929,244062.1687,134913.4445,250854.6858,131400.0735,256710.3041,127886.7026,262565.9223,125544.4553,269124.2148,124607.5564,276150.9567,125544.4553,282943.4738,126481.3542,289970.2157,128355.152,296528.5082,131634.2983,302852.5759,134444.995,309176.6436,138895.2649,314563.8124,143579.7595,319950.9812,148498.4788,324869.7005,153417.1982,329788.4198,158804.3669,333770.2403,165362.6594,336112.4876,172155.1766,337986.2854,178947.6937,339860.0832,185740.2109,341499.6563,192766.9528,342202.3305,199793.6947,342202.3305,206820.4366,342436.5553,213847.1785,342670.78,220639.6957,341968.1058,227666.4376,341265.4316,234693.1795,340094.308,241485.6966,338923.1843,248278.2138,336815.1617,254602.2815,334004.465,259286.7761,329085.7457,263034.3718,322995.9027,266547.7427,317140.2844,270295.3384,311284.6662,273106.0352,304726.3737,275448.2825,298168.0813,277556.3051,291609.7889,278961.6534,284583.047,279430.1029,277556.3051,280601.2265,270763.7879,282943.4738,264205.4954,286222.6201,258349.8772,287862.1932,251323.1353,290672.8899,245233.2923,293249.362,238909.2246,293952.0362,231882.4827,291609.7889,225324.1903,290672.8899,218765.8978,291609.7889,211739.1559,293249.362,204946.6388,296060.0587,198622.571,299573.4297,192532.7281,302149.9017,185974.4356,302384.1264,178947.6937,302384.1264,172155.1766,302384.1264,165128.4347,302384.1264,158101.6928,302149.9017,151074.9509,300041.8791,144516.6584,296294.2835,138661.0402,292078.2383,133039.6466,288799.0921,126949.8037,284583.047,121328.4101,280132.7771,115941.2414,276150.9567,110085.6231,271934.9115,104698.4543,266079.2933,100950.8586
Io-Patera_Unnamed--58_73--129_53,Io_patera,127427.262,129499.25,129395.6506,127530.8614,130638.8434,125044.4758,132089.235,122661.6896,133332.4278,120278.9034,134368.4218,117688.9184,135093.6176,114995.334,135508.0152,112301.7496,135922.4128,109504.5658,136233.211,106810.9814,136647.6086,104013.7976,137269.205,101320.2132,137476.4038,98626.6288,137165.6056,95829.445,136854.8074,93032.2612,136440.4098,90338.6768,135611.6146,87748.6918,134782.8194,85055.1074,133746.8254,82465.1224,132814.4308,79875.1374,131778.4368,77285.1524,130638.8434,74798.7668,129292.0512,72312.3812,127634.4608,70136.7938,125666.0722,68272.0046,123594.0842,66407.2154,121418.4968,64646.0256,119242.9094,62988.4352,116963.7226,61330.8448,114684.5358,59673.2544,112405.349,58119.2634,110022.5628,56876.0706,107432.5778,55736.4772,104842.5928,54804.0826,102252.6078,53871.688,99559.0234,53146.4922,96865.439,52628.4952,94171.8546,52006.8988,91374.6708,51488.9018,88681.0864,51178.1036,85883.9026,51178.1036,83086.7188,51281.703,80393.1344,51281.703,77595.9506,51488.9018,74798.7668,51799.7,72105.1824,52317.697,69411.598,53042.8928,67028.8118,54286.0856,64646.0256,55840.0766,62470.4382,57497.667,60398.4502,59362.4562,58533.661,61434.4442,56979.67,63610.0316,55632.8778,66096.4172,54493.2844,68582.8028,53664.4892,71276.3872,52939.2934,73866.3722,52214.0976,76559.9566,51592.5012,79253.541,51488.9018,82050.7248,51488.9018,84847.9086,51696.1006,87541.493,52110.4982,90338.6768,52524.8958,93032.2612,53353.691,95725.8456,54286.0856,98315.8306,55218.4802,100905.8156,56150.8748,103495.8006,57497.667,105982.1862,58844.4592,108364.9724,60191.2514,110851.358,61538.0436,113234.1442,62884.8358,115616.9304,64231.628,118103.316,65267.622,120589.7016,66407.2154,123179.6866,68168.4052,125251.6746,70343.9926,127012.8644,72519.58,128670.4548,74902.3662,130017.247,77492.3512,131156.8404,80082.3362,131985.6356,82879.52,132400.0332,85573.1044,132503.6326,88370.2882,132918.0302,91063.8726,133228.8284,93861.0564,133643.226,96347.442,134886.4188,98833.8276,135818.8134,101631.0114,136336.8104,104324.5958,135818.8134,106603.7826,134264.8224,108882.9694,132607.232,111265.7556,131364.0392,113855.7406,130431.6446,116652.9244,130120.8464,119346.5088,130431.6446,122143.6926,130638.8434,124837.277,130431.6446
Io-Patera_Malik,Io_patera,597989.2483,458981.3755,600543.1988,446211.6234,604921.3995,434901.2715,601637.7489,423590.9197,596894.6982,411186.0176,588503.1468,400240.5158,579017.0452,390389.5642,567706.6934,382362.8629,559679.992,371417.3611,553477.541,359377.3091,549099.3403,346242.7069,548004.7901,332743.2547,539978.0888,322162.603,527938.0368,316689.8521,518087.0852,308663.1508,512979.1844,295893.3987,506776.7333,283488.4966,498385.182,272542.9948,487804.5302,263786.5934,475764.4782,257584.1424,464089.2763,249922.2911,452049.2243,242990.14,441833.4227,234233.7385,430887.9209,226207.0372,419577.569,218180.3359,407537.517,211977.8849,394038.0648,209423.9344,382727.7129,201762.0832,372511.9113,192640.8317,361201.5594,184614.1304,348796.6574,178776.5294,335662.0552,175492.8789,322162.603,172209.2283,308663.1508,172938.9284,295893.3987,178046.8293,284218.1967,184978.9804,272542.9948,191911.1316,260502.9428,198113.5826,248098.0408,204316.0336,234598.5886,206140.2839,220734.2863,205410.5838,207599.6841,202491.7833,193735.3819,203586.3335,180235.9296,205775.4338,167831.0276,211248.1847,156155.8257,218910.036,143021.2235,222193.6865,130616.3215,228396.1376,118576.2695,235328.2887,107630.7677,243719.8401,97050.11596,252476.2415,89023.41464,263421.7433,83550.66374,276191.4954,79172.46302,289326.0976,79537.31308,302825.5498,85010.06398,314865.6018,98144.66614,318878.9524,106171.3675,329459.6042,107630.7677,342959.0564,109090.1679,356458.5086,114562.9188,369228.2607,123319.3203,379444.0624,135359.3723,385281.6634,145940.024,394038.0648,154331.5754,404983.5666,167466.1775,408996.9173,178776.5294,416293.9185,189722.0312,424685.4698,199937.8329,433806.7213,211977.8849,440374.0224,224017.9368,438914.6222,233139.1883,430158.2207,244814.3903,435995.8217,254665.3419,445481.9233,267435.094,450589.8241,280934.5462,451319.5242,294433.9984,447671.0236,307203.7505,443657.673,320703.2027,443657.673,334202.655,443657.673,348066.9572,442198.2727,360836.7093,446211.6234,374701.0116,445481.9233,387835.6138,449495.2739,400970.2159,447306.1736,414469.6682,450224.974,427239.4203,455332.8749,440374.0224,458251.6754,453508.6246,462994.7261,467008.0768,462994.7261,480872.3791,465183.8265,494371.8313,467372.9269,507141.5834,472115.9776,520641.0356,473575.3779,534140.4878,475764.4782,547639.9401,477588.7285,561504.2423,476859.0284,574638.8445,472845.6778,587408.5966,467372.9269
Io-Patera_Emakong,Io_patera,288817.1083,136525.9912,279673.3352,141255.529,270529.5622,145985.0668,261701.0916,151345.2096,256025.6462,159858.3776,247827.7807,165533.823,238053.4026,168686.8482,227963.722,170893.9658,217874.0413,173101.0835,209360.8733,178461.2263,201478.3103,185082.5792,193280.4448,191388.6296,185397.8818,198009.9826,179722.4364,206523.1506,175623.5036,215666.9237,168686.8482,222918.8816,160488.9827,229224.932,153867.6298,237107.495,149768.697,246251.2681,145039.1592,255079.7387,138102.5038,262962.3017,132427.0584,271475.4697,128012.8231,280934.5453,123913.8904,290393.6209,120130.2601,299852.6965,118238.445,309942.3772,117607.84,320032.0578,114454.8148,330121.7384,112247.6971,339896.1166,113193.6047,349985.7972,120445.5626,357237.7552,124859.7979,366381.5282,125805.7055,376786.5114,128012.8231,386560.8895,131481.1508,396335.2676,137156.5962,404848.4357,145039.1592,411469.7886,154498.2348,414938.1163,164587.9154,415884.0239,173416.386,421244.1667,180037.7389,429126.7297,189181.512,432910.36,199586.4952,431964.4524,209676.1758,429757.3348,219765.8564,428811.4272,229855.5371,430387.9398,239314.6127,433856.2675,247827.7807,439847.0154,256971.5538,444576.5532,266745.9319,448044.8809,273051.9823,455612.1414,279042.7302,464125.3094,288817.1083,465386.5195,298906.789,463810.0069,308996.4696,461918.1918,319086.1502,462233.4943,329491.1334,461918.1918,339896.1166,461918.1918,348724.5871,456873.3515,357868.3602,452143.8137,366381.5282,446468.3683,375209.9988,442054.133,383092.5618,435748.0826,391290.4273,429757.3348,397911.7802,421874.7718,402956.6206,413046.3012,410208.5785,405479.0407,413046.3012,396335.2676,415884.0239,386245.587,417460.5365,376155.9064,419667.6541,366066.2257,419352.3516,356607.1501,411469.7886,349985.7972,404533.1332,343049.1418,394443.4525,341472.6292,385614.982,336743.0914,379939.5366,328545.2258,378047.7215,318455.5452,376155.9064,308050.562,373948.7887,298276.1839,373002.8812,288186.5033,372372.2761,278096.8226,367327.4358,268953.0496,364805.0156,258863.3689,361336.6879,249088.9908,357237.7552,239945.2177,350931.7048,231747.3522,346202.167,222918.8816,339896.1166,214721.0161,334851.2762,205577.243,329175.8309,197064.075,322554.478,189181.512,318770.8477,180353.0414,320347.3603,170263.3608,322869.7805,160173.6802,324130.9906,150083.9995,317509.6376,145354.4617,307419.957,142832.0416,298276.1839,138417.8063
Io-Patera_Dusura,Io_patera,62227.20536,200870.2297,64659.53912,207356.453,67699.95632,213639.9819,71348.45696,219720.8163,75605.04104,225193.5673,80875.09752,229855.5403,86955.93192,233301.3465,93036.76632,236949.8471,99117.60072,240395.6533,105198.4351,244044.1539,111279.2695,247489.9601,117968.1874,249516.9049,124454.4107,251949.2386,130940.6341,254786.9614,137426.8574,257624.6841,142696.9139,261881.2682,146953.498,267556.7136,150399.3042,273637.548,154250.4993,279515.6879,159115.1668,284583.0499,164790.6122,288636.9395,171074.1411,290866.5788,178168.4479,290461.1898,185262.7547,290258.4954,191951.6726,288434.245,198843.2849,287218.0782,205734.8972,285799.2168,212018.4261,282556.1051,218504.6494,279921.0769,224788.1783,276880.6597,231274.4017,274245.6314,238166.014,272624.0756,244449.5429,269786.3529,250935.7662,267151.3246,256611.2117,263097.435,261475.8792,258030.073,266137.8522,252760.0166,270394.4363,247084.5711,274448.3259,241409.1257,277488.7431,235328.2913,278502.2155,228436.679,280934.5493,221747.7611,282556.1051,215058.8433,282150.7162,208167.231,281948.0217,201072.9242,283164.1886,194181.3118,284988.4389,187492.394,286609.9947,180600.7817,287420.7726,173506.4749,287015.3837,166614.8626,286001.9113,159520.5558,283772.272,153034.3324,281339.9382,146345.4146,278704.91,139859.1912,275259.1038,133778.3568,272826.7701,127089.439,268975.575,121211.299,265327.0743,115333.1591,260057.0178,110671.1861,255192.3503,105806.5186,249516.9049,101549.9345,242827.987,99320.2952,236544.4582,96887.96144,230463.6238,93847.54424,224788.1783,89793.65464,217896.566,87969.40432,211004.9537,88172.0988,204113.3414,89590.96016,197221.729,90807.12704,190127.4222,91009.82152,183235.8099,91820.59944,176344.1976,93644.84976,169452.5853,94861.01664,162560.973,95874.48904,156074.7496,98306.8228,149791.2207,101549.9345,142899.6084,103171.4903,136210.6906,104793.0462,129724.4672,107428.0744,122630.1604,107833.4634,115941.2426,108441.5468,109252.3247,106211.9075,102766.1014,103576.8793,95874.48904,102968.7958,90604.43256,107022.6854,85942.45952,112495.4364,81685.87544,118170.8818,78442.76376,124251.7162,75402.34656,130535.2451,73983.4852,137426.8574,73578.09624,144521.1642,74996.9576,151210.0821,77834.68032,157696.3054,76821.20792,163979.8343,71956.5404,169047.1963,66889.1784,173506.4749,64051.45568,179992.6982,62227.20536,186884.3106,62024.51088,193775.9229
Io-Patera_Sigurd,Io_patera,36259.78888,118688.8742,37948.90948,121616.6832,40313.67832,124206.6681,40989.32656,127810.1254,43016.27128,130737.9344,44930.60796,133665.7435,46732.3366,136593.5525,49885.36172,138507.8892,53376.21096,139296.1455,56529.23608,140872.658,59344.43708,143124.8188,62159.63808,145489.5877,64637.01496,148079.5726,67452.21596,150219.1254,70717.84912,151795.6379,74096.09032,153146.9344,77699.5476,152696.5022,81303.00488,152696.5022,84906.46216,153034.3264,88509.91944,152809.1103,92000.76868,152246.0701,95604.22596,151457.8138,98869.85912,150106.5173,102248.1003,148867.8289,105851.5576,148417.3967,109342.4068,147629.1404,112945.8641,147178.7083,116324.1053,146052.6279,119814.9546,144926.5475,123193.1958,143687.859,126571.437,142449.1706,129499.246,140422.2259,132539.6631,138395.2812,135242.256,136030.5123,137944.849,133665.7435,140872.658,131526.1907,143913.0751,129499.246,146503.06,127021.8691,148867.8289,124319.2762,150444.3414,121053.643,151345.2058,117562.7938,151795.6379,113959.3365,151119.9897,110581.0953,151345.2058,106977.638,152020.854,103374.1807,152921.7183,99883.33148,154610.8389,96730.30636,156750.3917,93802.49732,158101.6882,90424.25612,156975.6078,87158.62296,154836.055,84230.81392,152471.2862,81528.22096,150331.7334,78600.41192,148642.6128,75447.3868,146503.06,72519.57776,143800.4671,70154.80892,141323.0902,67452.21596,138845.7133,64974.83908,137156.5927,61709.20592,134791.8239,59119.221,131751.4068,57092.27628,128373.1656,55966.19588,125107.5324,54502.29136,121729.2912,53150.99488,118351.05,51687.09036,115085.4169,50448.40192,111932.3918,48646.67328,108441.5425,47520.59288,104950.6933,46957.55268,101347.236,46507.12052,97743.77872,46281.90444,94140.32144,46281.90444,90649.4722,47182.76876,87383.83904,48871.88936,84568.63804,51124.05016,81303.00488,52362.7386,77924.76368,53488.819,76235.64308,56641.84412,75559.99484,60132.69336,74433.91444,63510.93456,72406.96972,66551.35164,69591.76872,68803.51244,66551.35164,70717.84912,63736.15064,72970.00992,60695.73356,74884.3466,57880.53256,77023.89936,55515.76372,79726.49232,52587.95468,81753.43704,49434.92956,83555.16568,46056.68836,84681.24608,43691.91952,87271.231,42340.62304,90536.86416,41327.15068,94027.7134,40313.67832,97518.56264,39525.42204,101009.4119,39187.59792,104612.8692,38174.12556,108103.7184,37048.04516,111481.9596,36485.00496,115085.4169
Io-Patera_Arusha,Io_patera,28998.82326,158579.1506,31872.58052,162628.5359,35921.96575,165241.0425,40755.10296,166547.2958,45196.36418,168637.301,47939.49611,172686.6863,51988.88134,175299.1929,56822.01855,176605.4462,61132.65444,178956.7021,65704.54099,181046.7074,70537.6782,181438.5834,75632.06607,181830.4594,80595.82861,181961.0847,85167.71516,183528.5887,89870.22704,185096.0926,94703.36425,186402.3459,99667.12679,187055.4726,104630.8893,187447.3486,109464.0265,188622.9765,114427.7891,189145.4778,119260.9263,189014.8525,124094.0635,187839.2245,128927.2007,187186.0979,133760.3379,186010.4699,138593.4751,185096.0926,143557.2377,184181.7153,148259.7496,182483.586,152309.1348,179871.0794,156097.2694,176605.4462,160146.6546,173731.6889,164196.0398,170857.9316,168767.9264,168637.301,172686.6863,165763.5438,176344.1955,162497.9105,180001.7047,159101.6519,183006.0873,155182.892,185749.2193,151002.8815,187969.8499,146561.6203,190059.8552,141989.7337,191888.6098,137417.8472,193325.4884,132715.3353,195023.6177,128012.8234,196329.871,123179.6862,197113.623,118346.549,195807.3697,113513.4118,195154.243,108680.2746,192411.1111,104630.8893,188492.3512,101626.5067,186924.8472,97054.62019,186141.0953,92090.85765,183528.5887,87910.84709,180654.8314,83730.83653,177650.4488,79942.70196,175037.9422,75632.06607,171641.6836,72105.18216,168506.6757,68186.42226,164979.7918,64659.53835,161844.7839,60871.40378,157926.024,57736.39586,153746.0134,55254.51459,149043.5015,53425.75997,144210.3643,52250.132,139246.6018,51858.25601,135719.7179,54209.51195,133760.3379,58650.77317,131147.8313,62830.78373,127359.6968,65965.79165,124877.8155,70145.80221,121612.1822,73933.93678,117432.1717,76546.44338,112599.0345,77591.44602,107635.2719,77983.32201,102671.5094,78636.44866,97707.74684,78897.69932,92874.60963,79812.07663,88041.47242,80987.7046,83077.70988,81510.20592,78375.198,80073.32729,73803.31145,78244.57267,68970.17424,77199.57003,64006.4117,77199.57003,59434.52515,79028.32465,55385.13992,81771.45658,51597.00535,85037.08983,48853.87342,89217.10039,45588.24017,93005.23496,43106.3589,97315.87085,40885.72829,101626.5067,38795.72301,106067.768,37881.3457,111031.5305,37750.72037,115995.293,36966.96839,120959.0556,36183.21641,125792.1928,34615.71245,130494.7047,33048.20849,135197.2166,31219.45387,139899.7284,28868.19793,144210.3643,27431.3193,148912.8762,27431.3193,153876.6387
Io-Patera_Catha,Io_patera,68916.1215,66213.5285,65673.0099,69726.8994,62700.1576,73510.5296,59997.5646,77564.4191,57430.10125,81753.43825,54862.6379,85807.32775,52565.43385,90131.47655,50673.61875,94590.755,49322.32225,99185.1631,48241.28505,103914.7009,48106.1554,108779.3683,47700.76645,113644.0357,47700.76645,118508.7031,47835.8961,123373.3705,47971.02575,128238.0379,47971.02575,133102.7053,48376.4147,137832.243,49187.1926,142696.9104,50403.35945,147426.4482,51889.7856,151885.7266,53781.6007,156480.1347,55943.6751,160804.2835,58240.87915,164993.3027,60808.3425,169182.3218,64051.4541,172830.8224,67564.825,176073.934,71078.1959,179452.1752,74186.17785,183235.8054,77429.28945,186749.1763,80942.66035,190127.4176,84996.54985,192694.8809,89320.69865,195127.2146,93779.9771,197019.0297,98374.3852,198640.5855,102968.7933,199856.7524,107833.4607,200802.6599,112562.9985,201478.3082,117292.5362,202153.9564,122022.074,203640.3826,126751.6117,204451.1605,131346.0198,205937.5866,136075.5576,205937.5866,140805.0953,204856.5494,145129.2441,202694.475,149723.6522,201072.9192,154453.19,200262.1413,158912.4684,198505.4559,163101.4876,196073.1222,167155.3771,193505.6588,170533.6183,189992.2879,174452.3782,187154.5653,178100.8787,184046.5833,180938.6014,180127.8235,183370.9351,175938.8043,184992.4909,171344.3962,186073.5281,166614.8585,187559.9542,162020.4504,189451.7693,157561.1719,190532.8065,152831.6342,192019.2327,148237.2261,192965.1402,143507.6883,193775.9181,138778.1506,194451.5664,133913.4832,194992.085,129048.8158,194856.9553,124319.278,194316.4367,119454.6106,193100.2699,114725.0729,191613.8437,110130.6648,190127.4176,105536.2567,188640.9914,100941.8486,186614.0467,96482.5701,184316.8426,92293.55095,181884.5089,87969.40215,179587.3049,83780.383,177154.9712,79591.36385,174317.2485,75672.604,171614.6555,71618.7145,168506.6736,67835.0843,165128.4323,64456.84305,160939.4132,62024.50935,156885.5237,59321.91635,152561.3749,57159.84195,148102.0964,55132.8972,143642.818,53646.47105,138778.1506,53376.21175,134048.6128,53241.0821,129183.9454,52700.5635,124319.278,52295.17455,119589.7403,51619.5263,114725.0729,52024.91525,109995.5351,52700.5635,105130.8677,53511.3414,100266.2003,53781.6007,95671.7922,54862.6379,90942.25445,56213.9344,86347.84635,57700.36055,81888.5679,59727.3053,77429.28945,61483.99075,73105.14065,63646.06515
Io-Patera_Ekhi,Io_patera,41124.45737,125652.5589,43304.54909,128229.0309,45781.92604,130607.3128,48457.49314,132589.2144,51628.53564,133877.4504,54799.57813,135066.5913,58168.81079,135562.0667,61339.85328,136453.9224,64510.89578,137742.1584,67681.93827,138931.2994,70456.60046,140814.1058,72537.5971,143489.6729,75213.1642,145570.6696,78384.2067,146561.6204,81852.53443,146561.6204,85221.76708,146858.9056,88491.90465,146363.4302,91861.13731,146264.3351,95230.36996,146264.3351,98599.60261,145768.8597,101869.7402,144777.909,105040.7827,143687.8631,108013.635,142102.3419,110986.4874,140417.7255,113860.2446,138634.0141,116436.7167,136453.9224,119013.1887,134273.8307,121688.7558,132192.8341,124364.3229,130012.7423,126643.5097,127535.3654,128427.2211,124661.6081,130210.9325,121787.8509,132391.0242,119211.3788,134472.0208,116535.8117,135562.0667,113364.7692,136057.5421,109995.5366,135066.5913,106824.4941,134372.9258,103554.3565,135264.7815,100383.314,137246.683,97608.65183,139228.5846,94933.08472,140715.0108,91960.23238,140417.7255,88690.09481,139823.1551,85419.95724,138634.0141,82149.81966,138039.4437,78879.68209,137940.3486,75510.44944,136850.3027,72339.40694,135462.9716,69366.5546,132787.4045,67483.74812,130706.4079,64709.08593,130012.7423,61438.94836,129616.362,58069.71571,128229.0309,55096.86337,125652.5589,52916.77165,123175.182,50637.58486,120202.3296,49052.06361,117130.3822,47664.73252,114058.4348,46079.21127,110887.3923,44890.07033,107914.5399,43304.54909,104644.4024,42511.78846,101275.1697,42115.40815,97905.93706,41917.21799,94536.70441,42016.31307,91167.47176,42214.50323,87798.23911,42511.78846,84429.00646,42809.0737,80960.67873,43106.35893,77690.54115,43502.73924,74519.49866,44691.88018,71447.55124,46178.30635,68573.79398,47862.92267,65898.22687,49943.91931,63420.84992,52223.10611,60447.99758,53907.72243,57376.05016,55195.95845,54601.38798,57078.76493,53214.05689,60150.71235,52421.29626,63420.84992,51628.53564,66690.98749,51331.2504,70060.22015,50538.48978,73231.26264,48259.30299,75708.63959,45881.02111,78186.01654,44196.40479,81059.7738,42809.0737,84230.8163,41421.7426,87302.76372,40331.69675,90473.80621,40529.8869,93843.03887,39935.31643,97212.27152,40529.8869,100383.314,42709.97862,102959.786,43502.73924,106229.9236,42709.97862,109500.0612,41025.36229,112472.9135,40232.60167,115743.0511,40034.41151,119112.2838,40529.8869,122481.5164
